Sepal_Length,Sepal_Width,Petal_Length,Petal_Width,Species
0,4226458325,13,NONE,JUNGLE
1,4226470125,13,SOLO,MID
2,4226415047,13,SOLO,TOP
3,4226198780,13,NONE,JUNGLE
4,4226192819,13,NONE,JUNGLE
5,4226125208,13,NONE,JUNGLE
6,4226019456,13,DUO_SUPPORT,NONE
7,4226012364,13,NONE,JUNGLE
8,4225878851,13,DUO_SUPPORT,NONE
9,4225292581,13,NONE,JUNGLE
10,4225185809,13,DUO_SUPPORT,NONE
11,4225123139,13,NONE,JUNGLE
12,4225034261,13,SOLO,BOTTOM
13,4224978632,13,DUO_SUPPORT,NONE
14,4224161651,13,DUO_CARRY,BOTTOM
15,4223924665,13,DUO_CARRY,BOTTOM
16,4223904408,13,NONE,JUNGLE
17,4223804913,13,SOLO,MID
18,4223730365,13,NONE,JUNGLE
19,4223477116,13,NONE,JUNGLE
20,4222929859,13,NONE,JUNGLE
21,4222966815,13,DUO_SUPPORT,NONE
22,4222933855,13,NONE,JUNGLE
23,4222877157,13,NONE,JUNGLE
24,4222423763,13,NONE,JUNGLE
25,4222263275,13,DUO_SUPPORT,NONE
26,4222215042,13,NONE,JUNGLE
27,4221593694,13,NONE,JUNGLE
28,4221520797,13,DUO_SUPPORT,NONE
29,4221424827,13,DUO_SUPPORT,BOTTOM
30,4221389454,13,SOLO,BOTTOM
31,4220863678,13,DUO_CARRY,BOTTOM
32,4220636612,13,NONE,JUNGLE
33,4220610430,13,NONE,JUNGLE
34,4215990719,13,NONE,JUNGLE
35,4214510427,13,NONE,JUNGLE
36,4214355812,13,DUO_SUPPORT,NONE
37,4214350448,13,DUO_SUPPORT,NONE
38,4213772952,13,NONE,JUNGLE
39,4213578403,13,NONE,JUNGLE
40,4213545377,13,DUO_SUPPORT,NONE
41,4213498357,13,SOLO,MID
42,4213441509,13,DUO_SUPPORT,TOP
43,4213355173,13,NONE,JUNGLE
44,4213243393,13,DUO_SUPPORT,NONE
45,4213119323,13,NONE,JUNGLE
46,4212652672,13,NONE,JUNGLE
47,4212455216,13,NONE,JUNGLE
48,4212167509,13,NONE,JUNGLE
49,4212140750,13,DUO_SUPPORT,NONE
50,4212085536,13,NONE,JUNGLE
51,4211721826,13,NONE,JUNGLE
52,4208866434,13,NONE,JUNGLE
53,4208719266,13,NONE,JUNGLE
54,4204532993,13,NONE,JUNGLE
55,4204446541,13,DUO_SUPPORT,NONE
56,4204364678,13,SOLO,TOP
57,4204179511,13,DUO_CARRY,BOTTOM
58,4204137331,13,NONE,JUNGLE
59,4201733179,13,DUO_SUPPORT,NONE
60,4201550035,13,NONE,JUNGLE
61,4201388499,13,NONE,JUNGLE
62,4201322308,13,NONE,JUNGLE
63,4201218447,13,DUO_SUPPORT,NONE
64,4201116153,13,NONE,JUNGLE
65,4200998457,13,DUO_SUPPORT,NONE
66,4197477196,13,DUO_CARRY,BOTTOM
67,4197472251,13,NONE,JUNGLE
68,4197426798,13,NONE,JUNGLE
69,4195530517,13,NONE,JUNGLE
70,4195446736,13,NONE,JUNGLE
71,4195453963,13,DUO_SUPPORT,NONE
72,4191808901,13,DUO_SUPPORT,NONE
73,4191802028,13,DUO_SUPPORT,NONE
74,4191679086,13,NONE,JUNGLE
75,4191622283,13,NONE,JUNGLE
76,4191563161,13,NONE,JUNGLE
77,4191477699,13,NONE,JUNGLE
78,4190747238,13,DUO_SUPPORT,NONE
79,4190729977,13,DUO_SUPPORT,NONE
80,4190662731,13,NONE,JUNGLE
81,4190600352,13,NONE,JUNGLE
82,4190489484,13,NONE,JUNGLE
83,4190375755,13,NONE,JUNGLE
84,4190326102,13,DUO_SUPPORT,NONE
85,4190251248,13,NONE,JUNGLE
86,4185888788,13,NONE,JUNGLE
87,4185866964,13,NONE,JUNGLE
88,4185757163,13,DUO_CARRY,BOTTOM
89,4185668799,13,DUO_SUPPORT,NONE
90,4185439800,13,DUO_SUPPORT,NONE
91,4185225856,13,DUO_SUPPORT,NONE
92,4185108097,13,NONE,JUNGLE
93,4185075348,13,NONE,JUNGLE
94,4184876284,13,DUO_SUPPORT,BOTTOM
95,4184795188,13,NONE,JUNGLE
96,4184766502,13,DUO_SUPPORT,NONE
97,4184507132,13,NONE,JUNGLE
98,4184461676,13,NONE,JUNGLE
99,4182983853,13,DUO_SUPPORT,NONE
0,4133058795,13,SOLO,TOP
1,4132907578,13,SOLO,TOP
2,4132855623,13,SOLO,TOP
3,4132751339,13,SOLO,TOP
4,4132694862,13,NONE,JUNGLE
5,4132604128,13,SOLO,TOP
6,4132548451,13,DUO_SUPPORT,NONE
7,4132542896,13,DUO_SUPPORT,NONE
8,4132462710,13,SOLO,TOP
9,4132363202,13,SOLO,TOP
10,4131482174,13,DUO_SUPPORT,BOTTOM
11,4131324584,13,DUO,TOP
12,4131169791,13,SOLO,TOP
13,4131230412,13,DUO_SUPPORT,NONE
14,4131102593,13,DUO,MID
15,4131061791,13,DUO_SUPPORT,BOTTOM
16,4130899117,13,SOLO,TOP
17,4130752865,13,DUO_SUPPORT,NONE
18,4130655461,13,DUO,MID
19,4130591151,13,DUO_CARRY,BOTTOM
20,4130468566,13,NONE,JUNGLE
21,4130442751,13,NONE,JUNGLE
22,4130392837,13,DUO,MID
23,4130298017,13,DUO_SUPPORT,NONE
24,4130282745,13,DUO,MID
25,4130197901,13,DUO_SUPPORT,NONE
26,4130157256,13,DUO,NONE
27,4129422265,13,NONE,JUNGLE
28,4129355359,13,SOLO,TOP
29,4129326523,13,SOLO,TOP
30,4129310558,13,SOLO,TOP
31,4129215019,13,SOLO,TOP
32,4129108645,13,DUO,TOP
33,4129065637,13,SOLO,TOP
34,4128936276,13,SOLO,TOP
35,4128800247,13,DUO,MID
36,4128705108,13,DUO,TOP
37,4128610189,13,SOLO,TOP
38,4128530568,13,SOLO,TOP
39,4128464510,13,DUO_SUPPORT,NONE
40,4128423494,13,SOLO,TOP
41,4128334356,13,DUO_SUPPORT,NONE
42,4127603423,13,SOLO,TOP
43,4127556383,13,DUO_SUPPORT,NONE
44,4127489252,13,SOLO,TOP
45,4127500272,13,NONE,JUNGLE
46,4127175479,13,DUO,TOP
47,4126969831,13,SOLO,TOP
48,4126913783,13,SOLO,TOP
49,4126833839,13,SOLO,TOP
50,4126742465,13,DUO,MID
51,4126685649,13,DUO_SUPPORT,NONE
52,4126584129,13,SOLO,TOP
53,4126417046,13,DUO_SUPPORT,NONE
54,4126335339,13,SOLO,TOP
55,4126173192,13,DUO,NONE
56,4125948718,13,DUO,NONE
57,4125916464,13,SOLO,TOP
58,4125838826,13,DUO_SUPPORT,NONE
59,4125345505,13,DUO,TOP
60,4125300912,13,DUO,NONE
61,4125138896,13,SOLO,TOP
62,4125094078,13,SOLO,TOP
63,4125044506,13,SOLO,TOP
64,4124898050,13,SOLO,TOP
65,4124874202,13,DUO,TOP
66,4124771307,13,SOLO,TOP
67,4124429507,13,SOLO,MID
68,4124148820,13,SOLO,TOP
69,4124046114,13,SOLO,TOP
70,4124020754,13,SOLO,TOP
71,4123818260,13,DUO_SUPPORT,NONE
72,4123779505,13,SOLO,TOP
73,4123708080,13,SOLO,TOP
74,4122955963,13,SOLO,TOP
75,4122757866,13,DUO,MID
76,4122800156,13,SOLO,TOP
77,4122529839,13,SOLO,TOP
78,4122427414,13,DUO_SUPPORT,NONE
79,4122215678,13,SOLO,TOP
80,4122130813,13,DUO_SUPPORT,NONE
81,4122080086,13,SOLO,TOP
82,4122011728,13,DUO_SUPPORT,NONE
83,4121891055,13,SOLO,TOP
84,4121851454,13,SOLO,MID
85,4121800250,13,DUO,NONE
86,4120739004,13,SOLO,TOP
87,4120766699,13,SOLO,TOP
88,4120772810,13,NONE,JUNGLE
89,4120751443,13,DUO_SUPPORT,NONE
90,4120640166,13,DUO,TOP
91,4120582174,13,DUO_SUPPORT,NONE
92,4120483355,13,SOLO,TOP
93,4120430706,13,SOLO,TOP
94,4120316234,13,DUO,NONE
95,4120288145,13,DUO_SUPPORT,NONE
96,4120171185,13,SOLO,TOP
97,4120008422,13,DUO,MID
98,4119948738,13,SOLO,MID
99,4119898316,13,SOLO,TOP
0,4162416473,13,DUO_SUPPORT,BOTTOM
1,4162400946,13,DUO_SUPPORT,BOTTOM
2,4161263051,13,DUO_SUPPORT,BOTTOM
3,4161193892,13,DUO_SUPPORT,BOTTOM
4,4161097062,13,DUO_SUPPORT,NONE
5,4160989626,13,DUO_SUPPORT,BOTTOM
6,4160929745,13,DUO_SUPPORT,NONE
7,4160858508,13,DUO_SUPPORT,BOTTOM
8,4160638108,13,DUO_SUPPORT,BOTTOM
9,4160632287,13,DUO_SUPPORT,NONE
10,4160519732,13,DUO_SUPPORT,NONE
11,4160523001,13,DUO_SUPPORT,BOTTOM
12,4160472119,13,DUO_SUPPORT,NONE
13,4160422282,13,DUO_SUPPORT,BOTTOM
14,4160255448,13,DUO_SUPPORT,BOTTOM
15,4158394620,13,DUO_SUPPORT,BOTTOM
16,4158283717,13,DUO_SUPPORT,NONE
17,4158193147,13,DUO,NONE
18,4158046991,13,DUO_SUPPORT,BOTTOM
19,4157969856,13,DUO_SUPPORT,NONE
20,4157949167,13,NONE,JUNGLE
21,4157944025,13,DUO_SUPPORT,NONE
22,4157839757,13,DUO_SUPPORT,NONE
23,4157873090,13,DUO_SUPPORT,BOTTOM
24,4157823050,13,DUO_SUPPORT,NONE
25,4157764110,13,DUO_SUPPORT,BOTTOM
26,4157734543,13,DUO_SUPPORT,NONE
27,4157718069,13,DUO_SUPPORT,BOTTOM
28,4157649250,13,DUO_SUPPORT,BOTTOM
29,4157673833,13,DUO_SUPPORT,TOP
30,4157580402,13,DUO_SUPPORT,BOTTOM
31,4151852347,13,DUO,NONE
32,4151765810,13,DUO,NONE
33,4151547776,13,DUO_SUPPORT,BOTTOM
34,4150689891,13,DUO_SUPPORT,MID
35,4150732607,13,DUO_CARRY,BOTTOM
36,4150710062,13,DUO_SUPPORT,NONE
37,4150606443,13,DUO_SUPPORT,BOTTOM
38,4150557293,13,DUO_SUPPORT,BOTTOM
39,4150572609,13,DUO_SUPPORT,NONE
40,4150494127,13,DUO_CARRY,BOTTOM
41,4150357103,13,DUO_SUPPORT,NONE
42,4150236946,13,DUO_SUPPORT,BOTTOM
43,4150027804,13,DUO,TOP
44,4149895180,13,DUO_SUPPORT,BOTTOM
45,4149796493,13,SOLO,TOP
46,4149684522,13,DUO_SUPPORT,BOTTOM
47,4148679244,13,DUO_SUPPORT,BOTTOM
48,4148648997,13,DUO_SUPPORT,BOTTOM
49,4148608307,13,DUO_SUPPORT,BOTTOM
50,4148604926,13,DUO_SUPPORT,NONE
51,4148650249,13,DUO_SUPPORT,NONE
52,4148515831,13,DUO_SUPPORT,BOTTOM
53,4148274556,13,DUO_SUPPORT,BOTTOM
54,4148195579,13,DUO_SUPPORT,BOTTOM
55,4148089315,13,SOLO,BOTTOM
56,4148004805,13,DUO_SUPPORT,BOTTOM
57,4147934218,13,SOLO,BOTTOM
58,4147777413,13,DUO_SUPPORT,BOTTOM
59,4147688755,13,DUO_SUPPORT,BOTTOM
60,4147741520,13,DUO,NONE
61,4147627271,13,DUO_SUPPORT,NONE
62,4147566382,13,DUO_SUPPORT,NONE
63,4147551662,13,DUO_SUPPORT,NONE
64,4146477265,13,DUO_SUPPORT,BOTTOM
65,4146436549,13,DUO_SUPPORT,BOTTOM
66,4146424459,13,DUO_SUPPORT,BOTTOM
67,4146407329,13,DUO_SUPPORT,BOTTOM
68,4146412027,13,DUO_SUPPORT,BOTTOM
69,4146267642,13,DUO_SUPPORT,BOTTOM
70,4146235423,13,DUO_SUPPORT,BOTTOM
71,4146169124,13,DUO_SUPPORT,NONE
72,4146114799,13,DUO_SUPPORT,NONE
73,4146005726,13,DUO_SUPPORT,BOTTOM
74,4145917248,13,DUO_SUPPORT,BOTTOM
75,4145802449,13,SOLO,BOTTOM
76,4145741959,13,DUO_SUPPORT,BOTTOM
77,4144500068,13,DUO_SUPPORT,BOTTOM
78,4144388536,13,DUO_SUPPORT,NONE
79,4144371364,13,DUO_SUPPORT,NONE
80,4144305699,13,DUO_SUPPORT,BOTTOM
81,4144290256,13,DUO_SUPPORT,BOTTOM
82,4144168669,13,DUO_SUPPORT,TOP
83,4144108755,13,DUO_CARRY,BOTTOM
84,4144070480,13,DUO_SUPPORT,NONE
85,4144020476,13,DUO_SUPPORT,NONE
86,4143940277,13,DUO_SUPPORT,BOTTOM
87,4143851025,13,DUO_SUPPORT,BOTTOM
88,4143703930,13,DUO_SUPPORT,BOTTOM
89,4143604232,13,DUO_SUPPORT,BOTTOM
90,4142533213,13,DUO_SUPPORT,BOTTOM
91,4142088579,13,DUO_SUPPORT,BOTTOM
92,4141956113,13,DUO_SUPPORT,BOTTOM
93,4141576050,13,DUO_SUPPORT,BOTTOM
94,4141495079,13,DUO_SUPPORT,BOTTOM
95,4141428641,13,DUO_SUPPORT,NONE
96,4140282085,13,DUO_SUPPORT,BOTTOM
97,4140177720,13,SOLO,BOTTOM
98,4140095792,13,DUO_SUPPORT,BOTTOM
99,4139929490,13,DUO_SUPPORT,BOTTOM
0,4146337803,13,DUO_SUPPORT,BOTTOM
1,4146219653,13,DUO_SUPPORT,BOTTOM
2,4144420190,13,DUO_SUPPORT,BOTTOM
3,4144231642,13,DUO_SUPPORT,NONE
4,4142727170,13,DUO_SUPPORT,NONE
5,4142490587,13,DUO_SUPPORT,BOTTOM
6,4142410722,13,DUO_SUPPORT,BOTTOM
7,4142255345,13,DUO_SUPPORT,MID
8,4142091347,13,DUO_SUPPORT,MID
9,4141952136,13,DUO_SUPPORT,BOTTOM
10,4141801210,13,DUO_SUPPORT,BOTTOM
11,4141453389,13,DUO_SUPPORT,BOTTOM
12,4141201683,13,DUO_SUPPORT,BOTTOM
13,4141107873,13,DUO_SUPPORT,BOTTOM
14,4140198427,13,DUO_SUPPORT,BOTTOM
15,4140095323,13,DUO_SUPPORT,BOTTOM
16,4139919214,13,DUO_SUPPORT,BOTTOM
17,4139856211,13,DUO_SUPPORT,NONE
18,4139718046,13,DUO_SUPPORT,BOTTOM
19,4139690615,13,DUO_SUPPORT,NONE
20,4139326499,13,DUO_SUPPORT,BOTTOM
21,4139266689,13,DUO_SUPPORT,NONE
22,4139187749,13,DUO_SUPPORT,NONE
23,4139084809,13,DUO_SUPPORT,BOTTOM
24,4138987273,13,DUO_SUPPORT,MID
25,4138972362,13,DUO_SUPPORT,BOTTOM
26,4138744155,13,DUO_SUPPORT,BOTTOM
27,4138672639,13,DUO_SUPPORT,BOTTOM
28,4137746818,13,DUO_SUPPORT,MID
29,4137724014,13,DUO_SUPPORT,NONE
30,4137731556,13,DUO_SUPPORT,NONE
31,4137629905,13,DUO_SUPPORT,TOP
32,4137576752,13,DUO_SUPPORT,BOTTOM
33,4137630965,13,DUO_SUPPORT,NONE
34,4137514949,13,DUO_SUPPORT,BOTTOM
35,4137466976,13,DUO_SUPPORT,BOTTOM
36,4137393442,13,DUO_SUPPORT,NONE
37,4137177539,13,DUO_SUPPORT,BOTTOM
38,4136186454,13,DUO_SUPPORT,BOTTOM
39,4135627387,13,DUO_SUPPORT,BOTTOM
40,4135613075,13,DUO_SUPPORT,BOTTOM
41,4135528375,13,DUO_SUPPORT,BOTTOM
42,4135534472,13,DUO_SUPPORT,NONE
43,4135447227,13,DUO_SUPPORT,NONE
44,4135405638,13,DUO_SUPPORT,BOTTOM
45,4135318806,13,DUO,NONE
46,4134737083,13,DUO_SUPPORT,BOTTOM
47,4134599835,13,DUO_SUPPORT,BOTTOM
48,4134295369,13,DUO_SUPPORT,BOTTOM
49,4133999417,13,DUO_SUPPORT,BOTTOM
50,4133764477,13,DUO_SUPPORT,BOTTOM
51,4133791674,13,DUO_SUPPORT,NONE
52,4133714385,13,DUO_SUPPORT,BOTTOM
53,4133586890,13,DUO_SUPPORT,BOTTOM
54,4133279102,13,DUO_SUPPORT,BOTTOM
55,4133253430,13,DUO_SUPPORT,NONE
56,4133176099,13,DUO_SUPPORT,BOTTOM
57,4133068930,13,DUO_SUPPORT,BOTTOM
58,4132907535,13,DUO_SUPPORT,BOTTOM
59,4132890441,13,DUO_SUPPORT,BOTTOM
60,4132763220,13,DUO_SUPPORT,BOTTOM
61,4132693884,13,DUO_SUPPORT,BOTTOM
62,4132617117,13,DUO_SUPPORT,BOTTOM
63,4131468455,13,DUO_SUPPORT,NONE
64,4131484781,13,DUO_SUPPORT,BOTTOM
65,4131299642,13,SOLO,BOTTOM
66,4131276711,13,DUO_SUPPORT,NONE
67,4131260662,13,DUO_SUPPORT,BOTTOM
68,4131191419,13,DUO_SUPPORT,BOTTOM
69,4131130363,13,DUO_SUPPORT,BOTTOM
70,4130965528,13,DUO_SUPPORT,NONE
71,4130886408,13,DUO_SUPPORT,BOTTOM
72,4130816270,13,DUO_SUPPORT,BOTTOM
73,4130739887,13,DUO_SUPPORT,NONE
74,4130638412,13,SOLO,BOTTOM
75,4130401128,13,DUO_SUPPORT,BOTTOM
76,4130292685,13,DUO_SUPPORT,BOTTOM
77,4129886010,13,DUO_SUPPORT,BOTTOM
78,4129530358,13,DUO_SUPPORT,BOTTOM
79,4129458134,13,DUO_SUPPORT,NONE
80,4129369419,13,DUO_SUPPORT,BOTTOM
81,4129375998,13,DUO_SUPPORT,NONE
82,4129372384,13,DUO_SUPPORT,NONE
83,4129273224,13,DUO_SUPPORT,BOTTOM
84,4129077730,13,DUO_SUPPORT,BOTTOM
85,4129012845,13,DUO_SUPPORT,NONE
86,4128338053,13,DUO_SUPPORT,BOTTOM
87,4128320536,13,DUO_SUPPORT,BOTTOM
88,4128134690,13,DUO_SUPPORT,BOTTOM
89,4127910180,13,SOLO,BOTTOM
90,4127672324,13,DUO_SUPPORT,BOTTOM
91,4127637486,13,DUO_SUPPORT,BOTTOM
92,4127635050,13,DUO_SUPPORT,BOTTOM
93,4127622536,13,DUO_SUPPORT,NONE
94,4127566727,13,DUO_SUPPORT,BOTTOM
95,4127562520,13,DUO_SUPPORT,BOTTOM
96,4127257081,13,DUO_SUPPORT,BOTTOM
97,4127110866,13,DUO_SUPPORT,BOTTOM
98,4126959814,13,DUO_SUPPORT,BOTTOM
99,4126930651,13,DUO_SUPPORT,BOTTOM
0,4184461676,13,DUO_CARRY,BOTTOM
1,4182655387,13,DUO_CARRY,BOTTOM
2,4182504618,13,DUO_CARRY,BOTTOM
3,4182229765,13,DUO_SUPPORT,NONE
4,4182119468,13,DUO_CARRY,BOTTOM
5,4182042110,13,DUO_CARRY,BOTTOM
6,4180448523,13,DUO_CARRY,BOTTOM
7,4180362927,13,DUO_CARRY,BOTTOM
8,4180240416,13,DUO_CARRY,BOTTOM
9,4179971624,13,DUO,NONE
10,4179177215,13,DUO_CARRY,BOTTOM
11,4179060909,13,DUO_CARRY,BOTTOM
12,4178956608,13,DUO_CARRY,BOTTOM
13,4178875558,13,DUO_CARRY,BOTTOM
14,4178093731,13,DUO_SUPPORT,BOTTOM
15,4177980514,13,DUO_CARRY,BOTTOM
16,4177834911,13,DUO_CARRY,BOTTOM
17,4177744571,13,DUO_SUPPORT,BOTTOM
18,4176438414,13,DUO,NONE
19,4176395195,13,DUO_CARRY,BOTTOM
20,4176271811,13,DUO_SUPPORT,BOTTOM
21,4176142566,13,DUO_SUPPORT,BOTTOM
22,4175880077,13,DUO_SUPPORT,BOTTOM
23,4175735779,13,DUO_SUPPORT,MID
24,4175619277,13,SOLO,BOTTOM
25,4175550158,13,DUO_CARRY,BOTTOM
26,4175218190,13,SOLO,BOTTOM
27,4175163157,13,DUO_SUPPORT,NONE
28,4175131830,13,DUO_CARRY,BOTTOM
29,4174400824,13,DUO_SUPPORT,BOTTOM
30,4174311443,13,DUO_SUPPORT,NONE
31,4173874337,13,DUO_SUPPORT,BOTTOM
32,4173678396,13,DUO_SUPPORT,BOTTOM
33,4173358685,13,DUO_CARRY,BOTTOM
34,4173370448,13,SOLO,BOTTOM
35,4173189244,13,DUO_SUPPORT,BOTTOM
36,4173161793,13,DUO_SUPPORT,BOTTOM
37,4173134554,13,DUO_SUPPORT,BOTTOM
38,4173038349,13,DUO_CARRY,BOTTOM
39,4172225223,13,SOLO,TOP
40,4172199199,13,DUO_SUPPORT,NONE
41,4172129775,13,DUO,BOTTOM
42,4171017030,13,DUO_CARRY,BOTTOM
43,4170884231,13,SOLO,BOTTOM
44,4170833919,13,NONE,JUNGLE
45,4170782374,13,DUO,MID
46,4168638993,13,DUO_CARRY,BOTTOM
47,4168582228,13,DUO_CARRY,BOTTOM
48,4168514958,13,DUO_CARRY,BOTTOM
49,4168388798,13,DUO_CARRY,BOTTOM
50,4168317083,13,DUO_CARRY,BOTTOM
51,4168269006,13,DUO_CARRY,BOTTOM
52,4167264954,13,DUO_CARRY,BOTTOM
53,4167234548,13,DUO_CARRY,BOTTOM
54,4167125239,13,SOLO,BOTTOM
55,4166946010,13,DUO_CARRY,BOTTOM
56,4166056723,13,DUO_CARRY,BOTTOM
57,4165535097,13,DUO_CARRY,BOTTOM
58,4164541664,13,DUO,MID
59,4164462978,13,SOLO,BOTTOM
60,4164364291,13,DUO_CARRY,BOTTOM
61,4164315688,13,DUO_CARRY,BOTTOM
62,4164281066,13,DUO_SUPPORT,NONE
63,4163560063,13,SOLO,MID
64,4162858853,13,DUO_CARRY,BOTTOM
65,4162620508,13,DUO_CARRY,BOTTOM
66,4162488341,13,DUO_CARRY,BOTTOM
67,4162437485,13,DUO_SUPPORT,NONE
68,4162420702,13,DUO_CARRY,BOTTOM
69,4162331724,13,DUO_CARRY,BOTTOM
70,4162283236,13,DUO_CARRY,BOTTOM
71,4162241114,13,DUO_SUPPORT,NONE
72,4162138306,13,DUO_CARRY,BOTTOM
73,4161161055,13,SOLO,TOP
74,4160893403,13,DUO_CARRY,BOTTOM
75,4160776798,13,DUO_CARRY,BOTTOM
76,4160675538,13,DUO_CARRY,BOTTOM
77,4160643362,13,DUO_CARRY,BOTTOM
78,4160473191,13,DUO_CARRY,BOTTOM
79,4160412159,13,DUO_CARRY,BOTTOM
80,4160267056,13,DUO_SUPPORT,NONE
81,4160173208,13,DUO_CARRY,BOTTOM
82,4159978505,13,DUO_SUPPORT,NONE
83,4159904794,13,DUO_CARRY,BOTTOM
84,4159786715,13,DUO_CARRY,BOTTOM
85,4158826317,13,DUO_CARRY,BOTTOM
86,4158792026,13,DUO,BOTTOM
87,4158471282,13,DUO_CARRY,BOTTOM
88,4158323960,13,DUO_CARRY,BOTTOM
89,4158181766,13,SOLO,BOTTOM
90,4158104694,13,DUO_SUPPORT,NONE
91,4157988821,13,DUO_CARRY,BOTTOM
92,4155765580,13,DUO_SUPPORT,NONE
93,4155677820,13,DUO_CARRY,BOTTOM
94,4154515939,13,DUO_CARRY,BOTTOM
95,4154432768,13,DUO_CARRY,BOTTOM
96,4154344195,13,DUO,MID
97,4154251568,13,DUO_CARRY,BOTTOM
98,4154127379,13,DUO_CARRY,BOTTOM
99,4153888964,13,DUO_CARRY,BOTTOM
0,4198561807,13,SOLO,BOTTOM
1,4198485465,13,NONE,JUNGLE
2,4198431549,13,SOLO,MID
3,4198333710,13,SOLO,MID
4,4198256129,13,SOLO,MID
5,4198197969,13,SOLO,MID
6,4198162639,13,SOLO,MID
7,4197720966,13,DUO,NONE
8,4197526577,13,SOLO,MID
9,4197512073,13,SOLO,MID
10,4197438047,13,DUO,MID
11,4197245282,13,SOLO,MID
12,4197127809,13,DUO_SUPPORT,BOTTOM
13,4196936143,13,DUO_SUPPORT,NONE
14,4196737952,13,SOLO,MID
15,4196647097,13,SOLO,MID
16,4196584298,13,SOLO,TOP
17,4196266416,13,DUO,TOP
18,4196270035,13,DUO,NONE
19,4195966222,13,DUO_SUPPORT,NONE
20,4195980347,13,DUO_SUPPORT,NONE
21,4195873103,13,DUO,BOTTOM
22,4195537017,13,NONE,JUNGLE
23,4195465727,13,SOLO,MID
24,4195491068,13,SOLO,MID
25,4195437941,13,DUO_SUPPORT,NONE
26,4195382450,13,SOLO,MID
27,4195296073,13,DUO_SUPPORT,NONE
28,4195175357,13,SOLO,MID
29,4195134075,13,SOLO,MID
30,4195032081,13,SOLO,MID
31,4194932100,13,DUO_CARRY,BOTTOM
32,4194459180,13,DUO_SUPPORT,NONE
33,4194424916,13,NONE,JUNGLE
34,4194285749,13,DUO_CARRY,BOTTOM
35,4194019485,13,DUO_SUPPORT,NONE
36,4193960035,13,DUO,MID
37,4193893606,13,DUO_SUPPORT,NONE
38,4193857934,13,DUO_CARRY,BOTTOM
39,4193841104,13,DUO_CARRY,BOTTOM
40,4193765923,13,DUO_SUPPORT,NONE
41,4193791122,13,SOLO,MID
42,4193156238,13,DUO_CARRY,BOTTOM
43,4193104216,13,DUO_CARRY,BOTTOM
44,4193049521,13,SOLO,TOP
45,4193034816,13,SOLO,MID
46,4192985715,13,DUO,MID
47,4192878580,13,SOLO,TOP
48,4192870314,13,SOLO,MID
49,4192758881,13,DUO_CARRY,BOTTOM
50,4192711095,13,DUO_CARRY,BOTTOM
51,4192439523,13,SOLO,MID
52,4192401716,13,NONE,JUNGLE
53,4191650461,13,SOLO,MID
54,4191531954,13,DUO_SUPPORT,NONE
55,4191505644,13,DUO_CARRY,BOTTOM
56,4190639832,13,DUO_CARRY,BOTTOM
57,4190651315,13,DUO,MID
58,4190546138,13,DUO,MID
59,4190499399,13,DUO_SUPPORT,NONE
60,4190480098,13,SOLO,MID
61,4189430574,13,DUO,TOP
62,4188189405,13,SOLO,MID
63,4187472670,13,NONE,JUNGLE
64,4186272877,13,NONE,JUNGLE
65,4186251972,13,DUO,NONE
66,4186135121,13,DUO_SUPPORT,BOTTOM
67,4186104152,13,SOLO,MID
68,4185792172,13,SOLO,MID
69,4185618993,13,DUO,MID
70,4185148517,13,DUO,TOP
71,4184687788,13,DUO,MID
72,4184651955,13,DUO_SUPPORT,NONE
73,4183850931,13,DUO_CARRY,TOP
74,4183827071,13,SOLO,MID
75,4183823664,13,DUO_SUPPORT,NONE
76,4183728871,13,DUO_SUPPORT,NONE
77,4183703841,13,DUO_CARRY,BOTTOM
78,4183606152,13,DUO,MID
79,4183469105,13,DUO,MID
80,4183426759,13,DUO_SUPPORT,NONE
81,4183314292,13,NONE,JUNGLE
82,4183285117,13,DUO_SUPPORT,NONE
83,4182418951,13,DUO_SUPPORT,NONE
84,4182363464,13,SOLO,TOP
85,4182280010,13,SOLO,MID
86,4181696088,13,SOLO,MID
87,4181516991,13,DUO_SUPPORT,NONE
88,4181562713,13,DUO_SUPPORT,NONE
89,4181236744,13,DUO_CARRY,BOTTOM
90,4181300488,13,DUO,NONE
91,4181163281,13,SOLO,MID
92,4181044154,13,DUO_CARRY,BOTTOM
93,4180935737,13,DUO,NONE
94,4180853594,13,SOLO,TOP
95,4180733303,13,SOLO,MID
96,4180683573,13,DUO_CARRY,BOTTOM
97,4179966118,13,DUO_CARRY,BOTTOM
98,4179910010,13,DUO_CARRY,BOTTOM
99,4179750000,13,DUO_CARRY,BOTTOM
0,4175957688,13,SOLO,TOP
1,4173879654,13,SOLO,TOP
2,4173729145,13,SOLO,TOP
3,4173707582,13,DUO,MID
4,4173661570,13,DUO_SUPPORT,NONE
5,4173458446,13,DUO_SUPPORT,NONE
6,4173413300,13,DUO_SUPPORT,NONE
7,4173352471,13,DUO,MID
8,4173294487,13,DUO,TOP
9,4173207883,13,NONE,JUNGLE
10,4173232124,13,SOLO,TOP
11,4173144350,13,SOLO,TOP
12,4173110261,13,DUO_SUPPORT,NONE
13,4172346291,13,SOLO,TOP
14,4172147402,13,SOLO,TOP
15,4171177668,13,DUO,TOP
16,4170989465,13,DUO_SUPPORT,NONE
17,4170918523,13,SOLO,TOP
18,4170910947,13,DUO_SUPPORT,NONE
